Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
180,The spouse of Billy Joel is,The spouse of the performer of Scandinavian Skies is,Billy Joel,the performer of Scandinavian Skies, Alexis Roderick,1.1173345910719945e-06,1.962814712896943e-05,1.8170109115089872e-06,5.451329343486577e-07,6.346035661408678e-07,9.63187574143376e-08,4.497122318980473e-08,3.9144188690443116e-07,2.3220236755605583e-07,1.1981241243574914e-07,4.221168836693323e-08,1.2636536439458723e-07,3.6574302697545136e-08,1.532828406425324e-07,4.503476702666376e-08,1.5964685928793187e-07,1.693562978744012e-07,5.8623363941023854e-08,6.128703944341396e-07,1.6189748919259728e-07,1.4805403907303116e-06,2.2545870592693973e-07,1.3560070328821894e-06,4.920553692500107e-06,1.7495089196017943e-05,4.8731915740063414e-05,1.3125561054039281e-05,5.271222107694484e-05,5.526524182641879e-05,0.01077860314399004,0.008295797742903233,0.2161523401737213,9.928075996867847e-06,0.8755524158477783
181,The country of citizenship of Charlemagne is,The country of citizenship of the spouse of Luitgard is,Charlemagne,the spouse of Luitgard, Carolingian Empire,1.8981068024004344e-06,1.1485105915198801e-06,1.0303033377567772e-06,4.020564858819853e-07,1.5440370759733923e-07,5.825089033351105e-07,2.1367489466683764e-07,1.6963973621386685e-06,6.660940243818914e-07,7.497592378058471e-07,5.016126465307025e-07,2.1526479940803256e-06,2.9872635423089378e-06,5.007015715818852e-05,1.9133225578116253e-05,5.982274160487577e-06,3.2258249120786786e-05,1.0651207958289888e-05,6.853981631138595e-06,4.1092303035838995e-06,2.237547050754074e-06,3.7871836866543163e-06,1.465552259105607e-06,4.171672856045916e-07,8.244466584983456e-07,7.00846214840567e-07,1.0053618098027073e-06,1.641616449887806e-06,5.781741037935717e-06,3.197388650733046e-05,3.599604679038748e-05,3.3807755244197324e-06,3.5098921671306016e-06,4.351882580522215e-06
182,The country of citizenship of Psarantonis is,The country of citizenship of the father of Giorgos Xylouris is,Psarantonis,the father of Giorgos Xylouris, Greek,5.261906608211575e-06,2.909746172008454e-06,3.9143637309280166e-07,1.1418516123740119e-06,6.930940230631677e-07,2.7769999633164844e-06,2.0191637304378673e-05,1.4311112863651942e-05,1.4829286101303296e-06,2.197574758611154e-06,7.196502338047139e-06,3.72925860574469e-05,1.0871473932638764e-05,1.240274741576286e-05,0.00013760461297351867,2.2194350094650872e-05,9.34755225898698e-05,0.0009724904084578156,0.0018018721602857113,0.030829360708594322,0.030697988346219063,0.08346550166606903,0.015868937596678734,0.043174080550670624,0.3475494980812073,0.20088323950767517,0.033021725714206696,0.047326382249593735,0.010960055515170097,0.027094081044197083,0.010220224969089031,0.0018775728531181812,0.0028018085286021233,0.00538347102701664
183,The place of birth of T. S. Nagabharana is,The place of birth of the director of  Chinnari is,T. S. Nagabharana,the director of  Chinnari, Bangalore,2.1132231609044538e-07,1.3359604054130614e-06,2.2342223360283242e-07,6.086185777576247e-08,1.714008313058457e-08,1.3348772753829508e-08,1.3664548381697728e-09,1.0698889774118925e-08,1.2326725196132315e-09,9.086014607362358e-09,6.172329847231595e-08,2.3870953214100155e-07,4.786602403328288e-07,7.508548094392609e-08,9.95231630440685e-08,3.5925520336377303e-08,1.8825065808414365e-06,1.305225396208698e-05,4.3278185330564156e-05,0.00030513896490447223,0.0036164468619972467,0.008273394778370857,0.13416512310504913,0.24955753982067108,0.11713625490665436,0.14070923626422882,0.08247775584459305,0.043550074100494385,0.07415181398391724,0.010516688227653503,0.0028959657065570354,0.003723416244611144,0.0033012975472956896,0.07843033969402313
184,The place of death of Empress Matilda is,"The place of death of the spouse of Geoffrey Plantagenet, Count of Anjou is",Empress Matilda,"the spouse of Geoffrey Plantagenet, Count of Anjou", Rouen,2.5344030518681393e-07,4.1559940200386336e-07,1.7498620081823901e-06,5.930922725383425e-06,2.6271331080351956e-05,1.423376261300291e-06,7.603046014992287e-07,2.7215764930588193e-07,1.0686509995139204e-05,7.207996077340795e-06,8.61852640809957e-06,1.1972493666689843e-05,7.538420504715759e-06,4.3987629396724515e-06,9.45621377468342e-06,3.116466302799381e-07,6.053066954336828e-07,5.919847581026261e-07,1.8413776103898272e-07,5.443461645882053e-07,4.322366109477116e-08,1.8794501954744192e-07,9.585260585254218e-08,2.5583284468666534e-07,3.08594223952241e-07,1.6339819808308675e-07,2.430242318496312e-07,2.3054163023061847e-07,2.2190720017079002e-07,2.37819378412496e-07,3.942388673294772e-07,2.3412299299252481e-07,8.826691191643476e-05,1.912219573796392e-07
185,The date of death of Anna van Egmont is,The date of death of the mother of Floris van Montmorency is,Anna van Egmont,the mother of Floris van Montmorency, 1574,0.013241257518529892,0.04736161231994629,0.06667166203260422,0.0001404769136570394,0.00011289656686130911,0.11888982355594635,0.025089822709560394,0.00023033074103295803,0.16992388665676117,0.14239172637462616,0.5948550701141357,0.14271561801433563,0.02002081461250782,1.81891937245382e-05,0.0011325221275910735,0.0022714559454470873,0.09320088475942612,0.06268991529941559,0.40312206745147705,0.41198939085006714,0.33395954966545105,0.05941057577729225,0.010320369154214859,0.016626015305519104,0.0038570656906813383,0.0012227954575791955,0.0009156522573903203,0.00017193920211866498,0.0014509999891743064,0.009353487752377987,0.005149767734110355,0.9801158905029297,0.003089187666773796,0.019939754158258438
186,"The date of death of Charles, Duke of Durazzo is",The date of death of the father of Joanna of Durazzo is,"Charles, Duke of Durazzo",the father of Joanna of Durazzo, 23 January 1348,0.029704270884394646,0.0036533435340970755,0.027485622093081474,0.0028148696292191744,0.0012876266846433282,0.24554935097694397,0.02069883793592453,0.0031589933205395937,0.026370598003268242,0.0020686150528490543,0.1050364226102829,0.009374680928885937,0.002488169353455305,1.4528497558785602e-05,0.0004696199903264642,0.0014776758616790175,0.05098750442266464,0.04234469309449196,0.43356192111968994,0.301816463470459,0.21053092181682587,0.04207083582878113,0.020542766898870468,0.015817347913980484,0.0028398053254932165,0.0009984083008021116,0.0006814842927269638,0.00010020910849561915,0.0030996017158031464,0.005847669672220945,0.004923498723655939,0.9754722714424133,0.006323204841464758,0.027701718732714653
187,The place of birth of Caroline Kennedy is,The place of birth of the mother of Tatiana Celia Kennedy Schlossberg is,Caroline Kennedy,the mother of Tatiana Celia Kennedy Schlossberg, Manhattan,4.915145837003365e-06,7.945386073515692e-07,8.131846129799669e-07,7.386521474472829e-07,1.291625437715993e-07,8.610474111492294e-08,1.769473527701848e-07,2.6535960273577075e-07,1.7724767431559485e-08,1.974004604221591e-08,1.1394713617107755e-08,1.82210087018575e-08,3.1229635055751714e-07,2.7784321332546824e-07,4.385854026622837e-06,3.6365056530485163e-06,4.321684536989778e-05,6.224826938705519e-05,1.9464057913864963e-05,1.7409722204320133e-05,1.409284209330508e-06,2.2712661120749544e-06,5.0795147217286285e-06,1.2292409337533172e-05,6.814071184635395e-06,4.560900833894266e-06,5.4371312216972e-06,4.862970399699407e-06,3.4545471862656996e-05,6.23245068709366e-05,2.303789915458765e-05,0.0002727993414737284,0.004091277252882719,0.054678868502378464
188,The place of death of George Gershwin is,The place of death of the composer of That Certain Feeling is,George Gershwin,the composer of That Certain Feeling, Hollywood,6.8822805587842595e-06,3.340567127452232e-05,1.0568147445155773e-05,4.535052539722528e-06,1.0987850146193523e-05,3.724640919244848e-05,3.706595452968031e-05,1.0975954864989035e-05,3.285087359472527e-06,2.9843065476597985e-06,3.91813155147247e-05,6.7566134021035396e-06,3.3882242860272527e-06,5.2797809075855184e-06,3.444797039264813e-05,3.120245082754991e-06,2.027150367212016e-05,8.000675006769598e-05,6.828104960732162e-05,0.00011277187149971724,0.0004894531448371708,0.00010363481851527467,0.0001992355682887137,0.00018686709518078715,0.00021011321223340929,0.00013636956282425672,0.0001797495351638645,0.00020802905783057213,0.00010063984518637881,0.00016980749205686152,0.0008600475266575813,0.00020033802138641477,0.0001578192168381065,0.00015098437143024057
189,The country of citizenship of Harry Edwards is,The country of citizenship of the director of Three Little Twirps is,Harry Edwards,the director of Three Little Twirps, Canadian,4.944464762957068e-06,2.9126792924216716e-06,3.695879968290683e-06,2.808306589940912e-06,5.269758730719332e-06,2.527860033296747e-06,7.1264844336838e-06,3.9859362004790455e-05,0.0001126316565205343,0.00010162268881686032,0.00013229489559307694,0.00014071789337322116,0.00012675122707150877,0.0003728147130459547,0.00032103111152537167,0.0002501044946257025,4.249332778272219e-05,2.8508653485914692e-05,4.1988158045569435e-05,8.805524885246996e-06,2.752630098257214e-05,4.235145388520323e-05,9.833327567321248e-06,1.2997345038456842e-05,1.1143586107209558e-06,6.495943694062589e-07,1.2206827193494973e-07,5.373076987780223e-07,3.298774799986859e-07,3.482818726752157e-07,1.2118316590203904e-06,8.731190973776393e-06,0.0002568457566667348,0.00012177737517049536
190,"The place of death of Simon VI, Count of Lippe is","The place of death of the father of Philipp I, Count of Schaumburg-Lippe is","Simon VI, Count of Lippe","the father of Philipp I, Count of Schaumburg-Lippe", Brake,2.013968014580314e-07,3.83624723099274e-08,4.9303096716357686e-08,2.8020463105349336e-07,8.655501204657412e-09,1.0349326950986892e-09,2.5811219828142384e-09,4.352365294835181e-07,1.7216217429449898e-07,1.257704269619353e-07,2.8121744932718684e-09,2.1854831278034226e-09,3.662920633473732e-09,2.475432969717417e-09,1.5190915192420107e-08,1.358924635042058e-07,1.5510813682340086e-06,6.420150384656154e-07,1.9371659618627746e-06,1.138991706284287e-06,1.3175391586628393e-06,3.758188711344701e-07,4.672115210269112e-07,2.5962103222809674e-07,4.7371096911774657e-07,3.3369190077792155e-06,7.196433216449805e-06,1.5925897969282232e-05,1.993882324313745e-05,5.476398655446246e-06,0.0016048451652750373,0.0007007124368101358,1.595883674099241e-07,1.2835442248615436e-05
191,"The place of birth of Thomas Powys, 2nd Baron Lilford is",The place of birth of the father of Horatio Powys is,"Thomas Powys, 2nd Baron Lilford",the father of Horatio Powys, Lilford Hall,7.474083645320206e-07,6.949458679628151e-07,2.1115604340593563e-06,1.0126328788828687e-06,1.0335897968616337e-06,1.8118271327693947e-06,5.593841251538834e-06,1.0417710427645943e-06,4.578248081088532e-06,3.2463501611346146e-06,1.8602742784423754e-05,2.2876014554640278e-05,1.2046995834680274e-05,3.6402348086994607e-06,3.46479191648541e-06,6.607334853470093e-06,7.853794159018435e-06,6.274764928093646e-06,7.624255999871821e-07,3.45341618412931e-07,1.323592300650489e-06,1.655105734243989e-06,5.270516112432233e-07,1.5336407841459732e-06,1.545058808005706e-06,1.6564367797400337e-06,2.923092779383296e-06,8.197970601031557e-06,1.1259833627264015e-05,1.8024515156866983e-05,4.398720193421468e-05,4.462242213776335e-05,3.301472517591719e-08,3.615658670241828e-07
192,The place of death of Aram Khachaturian is,The place of death of the composer of Pepo is,Aram Khachaturian,the composer of Pepo, Moscow,6.202176336955745e-07,1.1736402711903793e-06,4.3581559339145315e-07,1.5736189880044549e-06,3.186498815921368e-06,3.952049155486748e-06,1.3398203009273857e-06,2.4221053536166437e-06,7.214917786768638e-06,3.631448407759308e-06,3.0421974770433735e-06,2.664491830728366e-06,1.1459272855063318e-06,4.5568705786536157e-07,3.842268597509246e-06,2.912846184699447e-06,9.847820365394e-06,4.266076939529739e-05,2.206114550062921e-05,4.009571421192959e-05,1.4048247066966724e-05,3.558341268217191e-05,5.006719220546074e-05,0.0001418160682078451,0.0001697305269772187,2.7113526812172495e-05,2.464680619596038e-05,2.898918501159642e-05,1.675661223998759e-05,2.1807445591548458e-05,0.00020346176461316645,0.0007115384796634316,7.093102612998337e-05,0.0009415114764124155
193,The date of death of Æthelweard is,The date of death of the father of Æthelmær the Stout is,Æthelweard,the father of Æthelmær the Stout, 998,0.01110005658119917,0.005644485354423523,0.01226266473531723,5.2295381465228274e-05,0.002765720011666417,0.9755773544311523,0.052083682268857956,0.006377309560775757,0.048255957663059235,0.054407957941293716,0.04114469885826111,0.011968054808676243,0.021317003294825554,0.00017193886742461473,0.016130289062857628,0.0005366320256143808,0.01018818374723196,0.00346741802059114,0.030933229252696037,0.01814659684896469,0.0021137678995728493,5.1449285820126534e-05,1.6489921108586714e-05,0.0004944904358126223,0.0004978730576112866,0.00019758536654990166,0.001174492877908051,0.0017478448571637273,0.0002329430280951783,0.0009258253849111497,0.0007837335579097271,0.15962864458560944,0.0024806365836411715,0.0022516644094139338
194,The place of death of Don Hartman is,The place of death of the director of Holiday Affair is,Don Hartman,the director of Holiday Affair," Palm Springs, California",4.4499424802779686e-06,1.1816125606856076e-06,1.7048541849362664e-06,1.8808553932103678e-06,1.1879577641593642e-06,1.4166268158533057e-07,1.925865944940597e-06,3.991777248302242e-06,7.514507615269395e-06,1.9800938389380462e-05,1.1332499525451567e-06,5.7651850511319935e-06,2.224435093012289e-06,2.624791022753925e-06,4.566644201986492e-05,4.763373362948187e-05,9.929127554642037e-05,6.147060048533604e-05,8.351360884262249e-05,2.2955786334932782e-05,3.392221697140485e-05,5.2716644859174266e-05,1.8439581253915094e-05,3.079219095525332e-05,3.1555457098875195e-05,8.247823643614538e-06,6.188420229591429e-05,7.028032268863171e-05,0.0002162801247322932,0.00014454736083280295,0.0005836518830619752,9.704339026939124e-05,0.00013149816368240863,0.0004866498347837478
195,The place of birth of Amalie Auguste of Bavaria is,The place of birth of the mother of Princess Margaretha of Saxony is,Amalie Auguste of Bavaria,the mother of Princess Margaretha of Saxony, Munich,4.400144007377094e-06,3.328897719256929e-06,1.1572515177249443e-06,2.601343339847517e-06,2.4861645897544804e-07,4.039629573071579e-07,1.8688940883748728e-07,2.3206864341318578e-07,4.761477967463179e-08,2.7868212626458444e-08,3.4500791112890283e-09,4.900686789710562e-08,1.2618362177363451e-07,3.33199459134903e-08,6.121975815176484e-08,3.885060451125355e-08,1.337754952146497e-06,3.8004493490007007e-06,2.865524947992526e-06,8.849624464346562e-06,3.725700253198738e-06,6.992097496549832e-06,1.1764999726437964e-05,1.5512880054302514e-05,0.0663866475224495,0.0055147274397313595,0.005142419598996639,0.01041373796761036,0.010518052615225315,0.017139533534646034,0.025687579065561295,0.00977898109704256,3.168059265590273e-05,0.024898337200284004
196,The date of death of Johann Sebastian Bach is,The date of death of the composer of Through a Glass Darkly is,Johann Sebastian Bach,the composer of Through a Glass Darkly, 28 July 1750,0.01700787991285324,0.016684042289853096,0.05463199317455292,0.0003220202343072742,0.018776001408696175,0.1574847549200058,0.26174473762512207,0.02810804545879364,0.15624862909317017,0.15314483642578125,0.4449436366558075,0.18598617613315582,0.0008448053267784417,0.00010597897198749706,0.0006940222810953856,0.02432524971663952,0.008987345732748508,0.18995247781276703,0.7500346302986145,0.3473532199859619,0.013023089617490768,0.004971723537892103,0.002638685517013073,0.004076681099832058,0.0010632883058860898,0.0004209632461424917,0.0028267281595617533,0.0017198569839820266,0.002032940974459052,0.0005833397735841572,0.0009435091051273048,0.4687773883342743,0.05006825923919678,0.03580601140856743
197,The place of death of Norodom Suramarit is,The place of death of the spouse of Sisowath Kossamak is,Norodom Suramarit,the spouse of Sisowath Kossamak, Phnom Penh,9.711994789540768e-05,4.2819458030862734e-05,3.585282320273109e-05,4.4949531002203e-05,8.128846275212709e-06,3.552406951712328e-06,0.00016214452625717968,2.1611856482195435e-06,5.233464435150381e-06,5.175008027435979e-06,1.163505203294335e-06,1.1308139619359281e-05,7.051316401884833e-07,2.0548446855173097e-07,9.303672072746849e-07,5.638521543005481e-07,8.237182555603795e-06,4.078831625520252e-05,0.00016649960889481008,0.0001788521622074768,1.092703405447537e-05,1.9045202861889265e-05,1.4168822417559568e-05,6.655450852122158e-05,0.0005568162305280566,0.0006491751992143691,0.000647733046207577,0.0021486750338226557,0.0008928569150157273,6.629891140619293e-05,0.0006791648338548839,0.001244050683453679,0.0014333650469779968,0.0024043528828769922
198,"The date of death of Peter Browne, 2nd Earl of Altamont is","The date of death of the father of John Denis Browne, 1st Marquess of Sligo is","Peter Browne, 2nd Earl of Altamont","the father of John Denis Browne, 1st Marquess of Sligo", 28 December 1780,0.030275879427790642,0.013754802756011486,0.14539915323257446,0.005473502445966005,0.2306203842163086,0.19826668500900269,0.05175992101430893,0.004009563010185957,0.082478366792202,0.004711553454399109,0.11499620229005814,0.022521167993545532,0.006806142162531614,0.00018599600298330188,0.028963301330804825,0.010635808110237122,0.2619871497154236,0.07231231778860092,0.9209878444671631,0.7255368232727051,0.40766289830207825,0.01606464944779873,0.01093145553022623,0.028885556384921074,0.0011599063873291016,0.0013691768981516361,0.0002545970492064953,1.186567715194542e-05,0.0015586457448080182,0.002162494696676731,0.0013772416859865189,0.9394554495811462,0.01944633573293686,0.0655059888958931
